JAHR;GKZ;HOEST_AUSBILDUNG;ANZAHL
2018;30502;Pflichtschule;1
2018;30503;Pflichtschule;1
2018;30504;Hochschule und Akademie;1
2018;30504;Mittlere und höhere Schule;1
2018;30506;Lehrabschluss;1
2018;30507;Pflichtschule;1
2018;30509;Lehrabschluss;3
2018;30512;Mittlere und höhere Schule;1
2018;30514;Lehrabschluss;2
2018;30514;Mittlere und höhere Schule;1
2018;30516;Hochschule und Akademie;2
2018;30516;Pflichtschule;2
2018;30520;Lehrabschluss;2
2018;30522;Hochschule und Akademie;1
2018;30524;Mittlere und höhere Schule;1
2018;30526;Lehrabschluss;1
2018;30527;Hochschule und Akademie;2
2018;30529;Hochschule und Akademie;1
2018;30529;Pflichtschule;1
2018;30530;Mittlere und höhere Schule;1
2018;30531;Hochschule und Akademie;1
2018;30531;Lehrabschluss;7
2018;30531;Mittlere und höhere Schule;1
2018;30532;Pflichtschule;1
2018;30533;Hochschule und Akademie;2
2018;30533;Mittlere und höhere Schule;1
2018;30534;Lehrabschluss;1
2018;30542;Mittlere und höhere Schule;1
2018;30543;Lehrabschluss;1
2018;30544;Mittlere und höhere Schule;1
2018;30603;Hochschule und Akademie;6
2018;30603;Lehrabschluss;4
2018;30603;Mittlere und höhere Schule;2
2018;30603;Pflichtschule;2
2018;30604;Hochschule und Akademie;6
2018;30604;Lehrabschluss;6
2018;30604;Mittlere und höhere Schule;4
2018;30604;Pflichtschule;1
2018;30605;Hochschule und Akademie;2
2018;30605;Lehrabschluss;4
2018;30605;Mittlere und höhere Schule;1
2018;30605;Pflichtschule;1
2018;30607;Lehrabschluss;4
2018;30607;Mittlere und höhere Schule;1
2018;30608;Hochschule und Akademie;1
2018;30608;Lehrabschluss;1
2018;30608;Mittlere und höhere Schule;3
2018;30609;Mittlere und höhere Schule;2
2018;30613;Hochschule und Akademie;1
2018;30613;Lehrabschluss;1
2018;30614;Pflichtschule;1
2018;30615;Mittlere und höhere Schule;1
2018;30615;Pflichtschule;1
2018;30616;Mittlere und höhere Schule;2
2018;30618;Hochschule und Akademie;2
2018;30618;Lehrabschluss;3
2018;30618;Mittlere und höhere Schule;3
2018;30620;Lehrabschluss;1
2018;30620;Mittlere und höhere Schule;1
2018;30621;Hochschule und Akademie;2
2018;30621;Mittlere und höhere Schule;3
2018;30623;Hochschule und Akademie;1
2018;30623;Mittlere und höhere Schule;1
2018;30625;Hochschule und Akademie;1
2018;30625;Mittlere und höhere Schule;2
2018;30626;Lehrabschluss;1
2018;30626;Mittlere und höhere Schule;4
2018;30627;Mittlere und höhere Schule;2
2018;30629;Lehrabschluss;1
2018;30629;Pflichtschule;1
2018;30631;Hochschule und Akademie;2
2018;30631;Lehrabschluss;2
2018;30631;Mittlere und höhere Schule;1
2018;30633;Lehrabschluss;1
2018;30635;Mittlere und höhere Schule;1
2018;30636;Hochschule und Akademie;1
2018;30636;Lehrabschluss;1
2018;30637;Lehrabschluss;2
2018;30639;Hochschule und Akademie;1
2018;30639;Lehrabschluss;6
2018;30639;Mittlere und höhere Schule;9
2018;30639;Pflichtschule;5
2018;30641;Hochschule und Akademie;1
2018;30641;Lehrabschluss;3
2018;30641;Pflichtschule;1
2018;30645;Mittlere und höhere Schule;1
2018;30646;Mittlere und höhere Schule;2
2018;30702;Hochschule und Akademie;1
2018;30702;Pflichtschule;1
2018;30704;Lehrabschluss;3
2018;30706;Lehrabschluss;1
2018;30709;Hochschule und Akademie;1
2018;30709;Lehrabschluss;1
2018;30710;Lehrabschluss;2
2018;30710;Mittlere und höhere Schule;2
2018;30711;Mittlere und höhere Schule;1
2018;30711;Pflichtschule;1
2018;30712;Pflichtschule;1
2018;30716;Mittlere und höhere Schule;1
2018;30716;Pflichtschule;1
2018;30718;Hochschule und Akademie;1
2018;30719;Lehrabschluss;2
2018;30719;Mittlere und höhere Schule;1
2018;30719;Pflichtschule;1
2018;30721;Lehrabschluss;1
2018;30724;Lehrabschluss;1
2018;30729;Hochschule und Akademie;1
2018;30729;Mittlere und höhere Schule;1
2018;30729;Pflichtschule;2
2018;30730;Hochschule und Akademie;2
2018;30730;Lehrabschluss;2
2018;30730;Mittlere und höhere Schule;1
2018;30731;Lehrabschluss;1
2018;30731;Mittlere und höhere Schule;1
2018;30734;Lehrabschluss;3
2018;30735;Hochschule und Akademie;1
2018;30735;Lehrabschluss;2
2018;30735;Pflichtschule;2
2018;30736;Lehrabschluss;1
2018;30736;Mittlere und höhere Schule;1
2018;30737;Lehrabschluss;2
2018;30738;Pflichtschule;1
2018;30739;Pflichtschule;1
2018;30740;Hochschule und Akademie;2
2018;30740;Lehrabschluss;11
2018;30740;Mittlere und höhere Schule;8
2018;30740;Pflichtschule;5
2018;30741;Hochschule und Akademie;1
2018;30741;Lehrabschluss;1
2018;30803;Lehrabschluss;1
2018;30804;Pflichtschule;1
2018;30805;Lehrabschluss;1
2018;30805;Mittlere und höhere Schule;1
2018;30808;Lehrabschluss;2
2018;30808;Mittlere und höhere Schule;1
2018;30810;Pflichtschule;1
2018;30817;Hochschule und Akademie;2
2018;30817;Lehrabschluss;1
2018;30817;Mittlere und höhere Schule;3
2018;30817;Pflichtschule;3
2018;30819;Hochschule und Akademie;1
2018;30821;Hochschule und Akademie;1
2018;30821;Lehrabschluss;1
2018;30821;Mittlere und höhere Schule;5
2018;30821;Pflichtschule;1
2018;30824;Mittlere und höhere Schule;1
2018;30826;Lehrabschluss;1
2018;30828;Hochschule und Akademie;1
2018;30829;Lehrabschluss;1
2018;30830;Lehrabschluss;1
2018;30830;Mittlere und höhere Schule;1
2018;30831;Hochschule und Akademie;1
2018;30831;Mittlere und höhere Schule;2
2018;30831;Pflichtschule;3
2018;30835;Hochschule und Akademie;1
2018;30835;Lehrabschluss;1
2018;30835;Pflichtschule;1
2018;30838;Hochschule und Akademie;1
2018;30838;Lehrabschluss;1
2018;30838;Mittlere und höhere Schule;2
2018;30841;Pflichtschule;1
2018;30842;Hochschule und Akademie;1
2018;30842;Mittlere und höhere Schule;1
2018;30842;Pflichtschule;1
2018;30848;Lehrabschluss;1
2018;30849;Mittlere und höhere Schule;1
2018;30850;Lehrabschluss;2
2018;30854;Lehrabschluss;1
2018;30856;Lehrabschluss;4
2018;30856;Mittlere und höhere Schule;1
2018;30856;Pflichtschule;3
2018;30857;Mittlere und höhere Schule;1
2018;30858;Pflichtschule;1
2018;30863;Lehrabschluss;1
2018;30863;Mittlere und höhere Schule;1
2018;30863;Pflichtschule;1
2018;30903;Hochschule und Akademie;1
2018;30908;Lehrabschluss;1
2018;30908;Pflichtschule;1
2018;30910;Hochschule und Akademie;1
2018;30916;Hochschule und Akademie;1
2018;30916;Lehrabschluss;3
2018;30916;Mittlere und höhere Schule;1
2018;30920;Mittlere und höhere Schule;1
2018;30935;Mittlere und höhere Schule;1
2018;30939;Hochschule und Akademie;1
2018;31008;Hochschule und Akademie;1
2018;31008;Mittlere und höhere Schule;1
2018;31008;Pflichtschule;1
2018;31014;Pflichtschule;1
2018;31015;Mittlere und höhere Schule;1
2018;31016;Lehrabschluss;2
2018;31021;Lehrabschluss;2
2018;31021;Mittlere und höhere Schule;1
2018;31021;Pflichtschule;1
2018;31022;Lehrabschluss;2
2018;31022;Mittlere und höhere Schule;3
2018;31022;Pflichtschule;2
2018;31025;Pflichtschule;1
2018;31028;Hochschule und Akademie;1
2018;31037;Hochschule und Akademie;1
2018;31037;Lehrabschluss;1
2018;31037;Mittlere und höhere Schule;3
2018;31051;Hochschule und Akademie;1
2018;31053;Hochschule und Akademie;1
2018;31053;Lehrabschluss;1
2018;31053;Mittlere und höhere Schule;1
2018;31102;Lehrabschluss;1
2018;31104;Mittlere und höhere Schule;1
2018;31105;Hochschule und Akademie;1
2018;31105;Pflichtschule;1
2018;31106;Hochschule und Akademie;2
2018;31106;Lehrabschluss;1
2018;31106;Mittlere und höhere Schule;1
2018;31107;Mittlere und höhere Schule;1
2018;31109;Hochschule und Akademie;1
2018;31109;Lehrabschluss;1
2018;31109;Mittlere und höhere Schule;1
2018;31129;Lehrabschluss;1
2018;31130;Hochschule und Akademie;1
2018;31201;Lehrabschluss;1
2018;31201;Mittlere und höhere Schule;1
2018;31202;Lehrabschluss;1
2018;31202;Mittlere und höhere Schule;1
2018;31203;Mittlere und höhere Schule;1
2018;31204;Hochschule und Akademie;1
2018;31204;Mittlere und höhere Schule;1
2018;31204;Pflichtschule;1
2018;31205;Hochschule und Akademie;1
2018;31205;Mittlere und höhere Schule;1
2018;31206;Hochschule und Akademie;3
2018;31206;Mittlere und höhere Schule;1
2018;31206;Pflichtschule;2
2018;31208;Lehrabschluss;2
2018;31213;Hochschule und Akademie;1
2018;31213;Lehrabschluss;4
2018;31213;Mittlere und höhere Schule;2
2018;31213;Pflichtschule;1
2018;31214;Hochschule und Akademie;4
2018;31214;Lehrabschluss;2
2018;31214;Mittlere und höhere Schule;2
2018;31215;Lehrabschluss;1
2018;31216;Lehrabschluss;2
2018;31216;Mittlere und höhere Schule;1
2018;31224;Lehrabschluss;1
2018;31226;Lehrabschluss;1
2018;31226;Mittlere und höhere Schule;1
2018;31227;Lehrabschluss;1
2018;31227;Mittlere und höhere Schule;2
2018;31230;Hochschule und Akademie;4
2018;31230;Lehrabschluss;5
2018;31230;Mittlere und höhere Schule;1
2018;31230;Pflichtschule;2
2018;31234;Pflichtschule;2
2018;31235;Hochschule und Akademie;3
2018;31235;Lehrabschluss;6
2018;31235;Mittlere und höhere Schule;3
2018;31235;Pflichtschule;3
2018;31304;Lehrabschluss;2
2018;31304;Mittlere und höhere Schule;1
2018;31304;Pflichtschule;2
2018;31308;Hochschule und Akademie;1
2018;31308;Pflichtschule;1
2018;31310;Mittlere und höhere Schule;1
2018;31311;Hochschule und Akademie;1
2018;31311;Lehrabschluss;2
2018;31315;Lehrabschluss;1
2018;31315;Mittlere und höhere Schule;1
2018;31322;Hochschule und Akademie;1
2018;31322;Lehrabschluss;1
2018;31322;Mittlere und höhere Schule;2
2018;31333;Hochschule und Akademie;1
2018;31337;Mittlere und höhere Schule;1
2018;31343;Hochschule und Akademie;1
2018;31343;Mittlere und höhere Schule;1
2018;31347;Hochschule und Akademie;1
2018;31350;Mittlere und höhere Schule;1
2018;31355;Pflichtschule;1
2018;31401;Mittlere und höhere Schule;1
2018;31403;Mittlere und höhere Schule;1
2018;31404;Mittlere und höhere Schule;1
2018;31405;Mittlere und höhere Schule;1
2018;31406;Hochschule und Akademie;1
2018;31406;Lehrabschluss;1
2018;31406;Mittlere und höhere Schule;1
2018;31407;Mittlere und höhere Schule;1
2018;31410;Hochschule und Akademie;1
2018;31410;Lehrabschluss;2
2018;31413;Pflichtschule;1
2018;31414;Mittlere und höhere Schule;1
2018;31503;Hochschule und Akademie;1
2018;31503;Lehrabschluss;1
2018;31505;Hochschule und Akademie;1
2018;31505;Lehrabschluss;1
2018;31506;Lehrabschluss;1
2018;31507;Lehrabschluss;1
2018;31511;Mittlere und höhere Schule;1
2018;31513;Lehrabschluss;1
2018;31514;Lehrabschluss;1
2018;31516;Mittlere und höhere Schule;1
2018;31519;Lehrabschluss;1
2018;31519;Mittlere und höhere Schule;1
2018;31520;Mittlere und höhere Schule;2
2018;31521;Lehrabschluss;1
2018;31522;Lehrabschluss;1
2018;31523;Lehrabschluss;1
2018;31523;Pflichtschule;1
2018;31524;Hochschule und Akademie;3
2018;31524;Mittlere und höhere Schule;5
2018;31524;Pflichtschule;1
2018;31528;Hochschule und Akademie;1
2018;31528;Mittlere und höhere Schule;1
2018;31530;Lehrabschluss;3
2018;31531;Mittlere und höhere Schule;1
2018;31531;Pflichtschule;1
2018;31533;Lehrabschluss;1
2018;31533;Pflichtschule;1
2018;31534;Hochschule und Akademie;1
2018;31534;Pflichtschule;1
2018;31541;Mittlere und höhere Schule;1
2018;31549;Lehrabschluss;1
2018;31549;Mittlere und höhere Schule;1
2018;31549;Pflichtschule;1
2018;31550;Lehrabschluss;1
2018;31551;Mittlere und höhere Schule;1
2018;31553;Mittlere und höhere Schule;1
2018;31603;Mittlere und höhere Schule;1
2018;31604;Mittlere und höhere Schule;1
2018;31606;Lehrabschluss;1
2018;31609;Lehrabschluss;1
2018;31612;Hochschule und Akademie;3
2018;31612;Mittlere und höhere Schule;2
2018;31614;Lehrabschluss;1
2018;31614;Mittlere und höhere Schule;1
2018;31615;Lehrabschluss;1
