JAHR;MONAT;ZAEHLSTELLE;FAHRZEUGKLASSE;ANZAHL
2023;12;421;Kfz;63768.0
2023;12;421;Kfz > 3,5t hzG;2875.0
2023;12;421;Kfz <= 3,5t hzG;60893.0
2023;12;785;Kfz;57227.0
2023;12;785;Kfz > 3,5t hzG;2844.0
2023;12;785;Kfz <= 3,5t hzG;54383.0
2023;12;39;Kfz;59602.0
2023;12;39;Kfz > 3,5t hzG;3691.0
2023;12;39;Kfz <= 3,5t hzG;55911.0
2023;12;793;Kfz;60735.0
2023;12;793;Kfz > 3,5t hzG;3530.0
2023;12;793;Kfz <= 3,5t hzG;57205.0
2023;12;798;Kfz;52369.0
2023;12;798;Kfz > 3,5t hzG;3559.0
2023;12;798;Kfz <= 3,5t hzG;48810.0
2023;12;1074;Kfz > 3,5t hzG;1607.0
2024;01;955;Kfz;20968.0
2023;12;920;Kfz;57600.0
2023;12;920;Kfz > 3,5t hzG;1439.0
2023;12;920;Kfz <= 3,5t hzG;56161.0
2023;12;708;Kfz;119328.0
2023;12;708;Kfz > 3,5t hzG;6301.0
2023;12;708;Kfz <= 3,5t hzG;113027.0
2023;12;750;Kfz;131270.0
2023;12;750;Kfz > 3,5t hzG;6769.0
2023;12;750;Kfz <= 3,5t hzG;124501.0
2023;12;928;Kfz > 3,5t hzG;7840.0
2023;12;627;Kfz;179500.0
2023;12;627;Kfz > 3,5t hzG;7899.0
2023;12;627;Kfz <= 3,5t hzG;171601.0
2023;12;1076;Kfz;163851.0
2023;12;1076;Kfz > 3,5t hzG;8912.0
2023;12;1076;Kfz <= 3,5t hzG;154939.0
2023;12;940;Kfz;165895.0
2023;12;940;Kfz > 3,5t hzG;9009.0
2023;12;940;Kfz <= 3,5t hzG;156886.0
2023;12;949;Kfz;72470.0
2023;12;949;Kfz > 3,5t hzG;5395.0
2023;12;949;Kfz <= 3,5t hzG;67075.0
2023;12;772;Kfz;44934.0
2023;12;772;Kfz > 3,5t hzG;6930.0
2023;12;772;Kfz <= 3,5t hzG;38004.0
2023;12;231;Kfz;49909.0
2023;12;231;Kfz > 3,5t hzG;8218.0
2023;12;231;Kfz <= 3,5t hzG;41691.0
2023;12;778;Kfz;51165.0
2023;12;778;Kfz > 3,5t hzG;8119.0
2023;12;778;Kfz <= 3,5t hzG;43046.0
2023;12;243;Kfz;53810.0
2023;12;243;Kfz > 3,5t hzG;7848.0
2023;12;243;Kfz <= 3,5t hzG;45962.0
2023;12;392;Kfz;63422.0
2023;12;392;Kfz > 3,5t hzG;8846.0
2023;12;392;Kfz <= 3,5t hzG;54576.0
2023;12;311;Kfz;67107.0
2023;12;311;Kfz > 3,5t hzG;8765.0
2023;12;311;Kfz <= 3,5t hzG;58342.0
2023;12;320;Kfz;62835.0
2023;12;320;Kfz > 3,5t hzG;8312.0
2023;12;320;Kfz <= 3,5t hzG;54523.0
2023;12;329;Kfz;60285.0
2023;12;329;Kfz > 3,5t hzG;7780.0
2023;12;329;Kfz <= 3,5t hzG;52505.0
2023;12;891;Kfz;55655.0
2023;12;891;Kfz > 3,5t hzG;7543.0
2023;12;891;Kfz <= 3,5t hzG;48112.0
2023;12;335;Kfz;59742.0
2023;12;335;Kfz > 3,5t hzG;7856.0
2023;12;335;Kfz <= 3,5t hzG;51886.0
2023;12;344;Kfz;56649.0
2023;12;344;Kfz > 3,5t hzG;7492.0
2023;12;344;Kfz <= 3,5t hzG;49157.0
2023;12;711;Kfz;32449.258
2023;12;711;Kfz > 3,5t hzG;4022.0
2023;12;711;Kfz <= 3,5t hzG;28427.258
2023;12;800;Kfz;20957.613
2023;12;800;Kfz > 3,5t hzG;1535.0
2023;12;800;Kfz <= 3,5t hzG;19422.613
2023;12;960;Kfz;23882.451
2023;12;960;Kfz > 3,5t hzG;1729.0
2023;12;960;Kfz <= 3,5t hzG;22153.451
2023;12;620;Kfz;43719.324
2023;12;620;Kfz > 3,5t hzG;4349.0
2023;12;620;Kfz <= 3,5t hzG;39370.324
2023;12;2245;Kfz;14159.0
2023;12;2245;Kfz > 3,5t hzG;1005.0
2023;12;2245;Kfz <= 3,5t hzG;13154.0
2023;12;12;Kfz;11430.0
2023;12;12;Kfz > 3,5t hzG;1017.0
2023;12;12;Kfz <= 3,5t hzG;10413.0
2023;12;13;Kfz;10963.0
2023;12;13;Kfz > 3,5t hzG;882.0
2023;12;13;Kfz <= 3,5t hzG;10081.0
2023;12;14;Kfz;9504.0
2023;12;14;Kfz > 3,5t hzG;816.0
2023;12;14;Kfz <= 3,5t hzG;8688.0
2023;12;538;Kfz;18463.0
2023;12;538;Kfz > 3,5t hzG;628.0
2023;12;538;Kfz <= 3,5t hzG;17835.0
2023;12;89;Kfz;18123.0
2023;12;89;Kfz > 3,5t hzG;685.0
2023;12;89;Kfz <= 3,5t hzG;17438.0
2023;12;544;Kfz;23628.0
2023;12;544;Kfz > 3,5t hzG;922.0
2023;12;544;Kfz <= 3,5t hzG;22706.0
2023;12;461;Kfz;31849.0
2023;12;461;Kfz > 3,5t hzG;2474.0
2023;12;461;Kfz <= 3,5t hzG;29375.0
2023;12;554;Kfz;24721.0
2023;12;554;Kfz > 3,5t hzG;1950.0
2023;12;554;Kfz <= 3,5t hzG;22771.0
2023;12;469;Kfz;28864.0
2023;12;469;Kfz > 3,5t hzG;1371.0
2023;12;469;Kfz <= 3,5t hzG;27493.0
2023;12;941;Kfz;22333.0
2023;12;941;Kfz > 3,5t hzG;1250.0
2023;12;941;Kfz <= 3,5t hzG;21083.0
2023;12;43;Kfz > 3,5t hzG;1142.0
2023;12;478;Kfz;17716.0
2023;12;478;Kfz > 3,5t hzG;1084.0
2023;12;478;Kfz <= 3,5t hzG;16632.0
2023;12;484;Kfz;23541.0
2023;12;484;Kfz > 3,5t hzG;1294.0
2023;12;484;Kfz <= 3,5t hzG;22247.0
2023;12;490;Kfz;24469.0
2023;12;490;Kfz > 3,5t hzG;1303.0
2023;12;490;Kfz <= 3,5t hzG;23166.0
2023;12;8;Kfz;30231.0
2023;12;8;Kfz > 3,5t hzG;1609.0
2023;12;8;Kfz <= 3,5t hzG;28622.0
2023;12;9;Kfz;19772.0
2023;12;9;Kfz > 3,5t hzG;1266.0
2023;12;9;Kfz <= 3,5t hzG;18506.0
2023;12;380;Kfz;20791.0
2023;12;380;Kfz > 3,5t hzG;1404.0
2023;12;380;Kfz <= 3,5t hzG;19387.0
2023;12;784;Kfz;16307.0
2023;12;784;Kfz > 3,5t hzG;1134.0
2023;12;784;Kfz <= 3,5t hzG;15173.0
2023;12;365;Kfz;17622.0
2023;12;365;Kfz > 3,5t hzG;1588.0
2023;12;365;Kfz <= 3,5t hzG;16034.0
2023;12;359;Kfz;16471.0
2023;12;359;Kfz > 3,5t hzG;1558.0
2023;12;359;Kfz <= 3,5t hzG;14913.0
2023;12;352;Kfz;16918.0
2023;12;352;Kfz > 3,5t hzG;1555.0
2023;12;352;Kfz <= 3,5t hzG;15363.0
2023;12;346;Kfz;10157.0
2023;12;346;Kfz > 3,5t hzG;1397.0
2023;12;346;Kfz <= 3,5t hzG;8760.0
2023;12;8156;Kfz;13871.0
2023;12;8156;Kfz > 3,5t hzG;1409.0
2023;12;8156;Kfz <= 3,5t hzG;12462.0
2023;12;680;Kfz;15587.0
2023;12;680;Kfz > 3,5t hzG;1386.0
2023;12;680;Kfz <= 3,5t hzG;14201.0
2023;12;6;Kfz;13958.0
2023;12;6;Kfz > 3,5t hzG;1372.0
2023;12;6;Kfz <= 3,5t hzG;12586.0
2023;12;686;Kfz;11880.0
2023;12;686;Kfz > 3,5t hzG;1294.0
2023;12;686;Kfz <= 3,5t hzG;10586.0
2023;12;691;Kfz;11780.0
2023;12;691;Kfz > 3,5t hzG;1333.0
2023;12;691;Kfz <= 3,5t hzG;10447.0
2023;12;8081;Kfz;8802.0
2023;12;8081;Kfz > 3,5t hzG;1161.0
2023;12;8081;Kfz <= 3,5t hzG;7641.0
2023;12;9990;Kfz;12088.0
2023;12;9990;Kfz > 3,5t hzG;1238.0
2023;12;9990;Kfz <= 3,5t hzG;10850.0
2023;12;715;Kfz;13024.0
2023;12;715;Kfz > 3,5t hzG;1236.0
2023;12;715;Kfz <= 3,5t hzG;11788.0
2023;12;719;Kfz;13563.0
2023;12;719;Kfz > 3,5t hzG;1237.0
2023;12;719;Kfz <= 3,5t hzG;12326.0
2023;12;92;Kfz;16827.0
2023;12;92;Kfz > 3,5t hzG;588.0
2023;12;92;Kfz <= 3,5t hzG;16239.0
2023;12;532;Kfz;23620.0
2023;12;532;Kfz > 3,5t hzG;1074.0
2023;12;532;Kfz <= 3,5t hzG;22546.0
2023;12;3094;Kfz;14524.0
2023;12;3094;Kfz <= 3,5t hzG;13680.0
2023;12;485;Kfz > 3,5t hzG;867.0
2023;12;98;Kfz;11097.0
2023;12;98;Kfz > 3,5t hzG;695.0
2023;12;98;Kfz <= 3,5t hzG;10402.0
2023;12;104;Kfz;9713.0
2023;12;104;Kfz > 3,5t hzG;620.0
2023;12;104;Kfz <= 3,5t hzG;9093.0
2023;12;52;Kfz;28104.0
2023;12;52;Kfz > 3,5t hzG;2540.0
2023;12;52;Kfz <= 3,5t hzG;25564.0
2023;12;434;Kfz;28449.0
2023;12;434;Kfz > 3,5t hzG;2488.0
2023;12;434;Kfz <= 3,5t hzG;25961.0
2023;12;441;Kfz;29682.0
2023;12;441;Kfz > 3,5t hzG;2325.0
2023;12;441;Kfz <= 3,5t hzG;27357.0
2023;12;659;Kfz;18127.0
2023;12;659;Kfz > 3,5t hzG;1684.0
2023;12;659;Kfz <= 3,5t hzG;16443.0
2023;12;453;Kfz;16740.0
2023;12;453;Kfz > 3,5t hzG;1082.0
2023;12;453;Kfz <= 3,5t hzG;15658.0
2023;12;502;Kfz;14902.0
2023;12;502;Kfz > 3,5t hzG;1024.0
2023;12;502;Kfz <= 3,5t hzG;13878.0
2023;12;364;Kfz;18540.0
2023;12;364;Kfz > 3,5t hzG;1138.0
2023;12;364;Kfz <= 3,5t hzG;17402.0
2023;12;368;Kfz;18336.0
2023;12;368;Kfz > 3,5t hzG;1166.0
2023;12;368;Kfz <= 3,5t hzG;17170.0
2023;12;508;Kfz;19068.0
2023;12;508;Kfz > 3,5t hzG;1440.0
2023;12;508;Kfz <= 3,5t hzG;17628.0
2023;12;514;Kfz;18040.0
2023;12;514;Kfz > 3,5t hzG;1320.0
2023;12;514;Kfz <= 3,5t hzG;16720.0
2023;12;520;Kfz;18586.0
2023;12;520;Kfz > 3,5t hzG;925.0
2023;12;520;Kfz <= 3,5t hzG;17661.0
2023;12;10;Kfz;11719.0
2023;12;10;Kfz > 3,5t hzG;670.0
2023;12;10;Kfz <= 3,5t hzG;11049.0
2023;12;165;Kfz;16331.0
2023;12;165;Kfz > 3,5t hzG;831.0
2023;12;165;Kfz <= 3,5t hzG;15500.0
2024;01;955;Kfz > 3,5t hzG;361.0
2024;01;955;Kfz <= 3,5t hzG;20607.0
2024;01;751;Kfz;19713.0
2024;01;751;Kfz > 3,5t hzG;416.0
2024;01;751;Kfz <= 3,5t hzG;19297.0
2024;01;385;Kfz > 3,5t hzG;8202.0
2024;01;754;Kfz;61223.0
2024;01;754;Kfz > 3,5t hzG;8060.0
2024;01;754;Kfz <= 3,5t hzG;53163.0
2024;01;403;Kfz;55574.0
2024;01;403;Kfz > 3,5t hzG;8219.0
2024;01;403;Kfz <= 3,5t hzG;47355.0
2024;01;409;Kfz;62342.0
2024;01;409;Kfz > 3,5t hzG;8240.0
2024;01;409;Kfz <= 3,5t hzG;54102.0
2024;01;415;Kfz;72085.0
2024;01;415;Kfz > 3,5t hzG;9943.0
2024;01;415;Kfz <= 3,5t hzG;62142.0
2024;01;423;Kfz;57688.0
2024;01;423;Kfz > 3,5t hzG;9439.0
2024;01;423;Kfz <= 3,5t hzG;48249.0
2024;01;961;Kfz;60283.0
2024;01;961;Kfz > 3,5t hzG;9437.0
2024;01;961;Kfz <= 3,5t hzG;50846.0
2024;01;431;Kfz;54702.0
2024;01;431;Kfz > 3,5t hzG;9319.0
2024;01;431;Kfz <= 3,5t hzG;45383.0
2024;01;977;Kfz;55011.0
2024;01;977;Kfz > 3,5t hzG;9162.0
2024;01;977;Kfz <= 3,5t hzG;45849.0
2024;01;983;Kfz;52064.0
2024;01;983;Kfz > 3,5t hzG;9052.0
2024;01;983;Kfz <= 3,5t hzG;43012.0
2024;01;439;Kfz;49383.0
2024;01;439;Kfz > 3,5t hzG;9070.0
2024;01;439;Kfz <= 3,5t hzG;40313.0
2024;01;991;Kfz;54494.0
2024;01;991;Kfz > 3,5t hzG;9318.0
2024;01;991;Kfz <= 3,5t hzG;45176.0
2024;01;999;Kfz;59362.0
2024;01;999;Kfz > 3,5t hzG;9354.0
2024;01;999;Kfz <= 3,5t hzG;50008.0
2024;01;450;Kfz;53672.0
2024;01;450;Kfz > 3,5t hzG;9232.0
2024;01;450;Kfz <= 3,5t hzG;44440.0
2024;01;978;Kfz;62718.0
2024;01;978;Kfz > 3,5t hzG;9297.0
2024;01;978;Kfz <= 3,5t hzG;53421.0
2024;01;507;Kfz;81782.0
2024;01;507;Kfz > 3,5t hzG;11361.0
2024;01;507;Kfz <= 3,5t hzG;70421.0
2024;01;4122;Kfz;92973.0
2024;01;4122;Kfz > 3,5t hzG;13053.0
2024;01;4122;Kfz <= 3,5t hzG;79920.0
2024;01;110;Kfz;90423.0
2024;01;110;Kfz > 3,5t hzG;13109.0
2024;01;110;Kfz <= 3,5t hzG;77314.0
2024;01;483;Kfz;41498.0
2024;01;483;Kfz > 3,5t hzG;4954.0
2024;01;483;Kfz <= 3,5t hzG;36544.0
2024;01;120;Kfz;52330.0
2024;01;120;Kfz > 3,5t hzG;5746.0
2024;01;120;Kfz <= 3,5t hzG;46584.0
2024;01;128;Kfz;45405.0
2024;01;128;Kfz > 3,5t hzG;5505.0
2024;01;128;Kfz <= 3,5t hzG;39900.0
2024;01;253;Kfz;41482.0
2024;01;253;Kfz > 3,5t hzG;4868.0
2024;01;253;Kfz <= 3,5t hzG;36614.0
2024;01;625;Kfz <= 3,5t hzG;52943.0
2024;01;259;Kfz;30523.0
2024;01;259;Kfz > 3,5t hzG;4264.0
2024;01;259;Kfz <= 3,5t hzG;26259.0
2024;01;137;Kfz;32613.0
2024;01;137;Kfz > 3,5t hzG;4123.0
2024;01;137;Kfz <= 3,5t hzG;28490.0
2024;01;144;Kfz;30100.0
2024;01;144;Kfz > 3,5t hzG;3934.0
2024;01;144;Kfz <= 3,5t hzG;26166.0
2024;01;265;Kfz > 3,5t hzG;3933.0
2024;01;272;Kfz;41068.0
2024;01;272;Kfz > 3,5t hzG;4209.0
2024;01;272;Kfz <= 3,5t hzG;36859.0
2024;01;492;Kfz;58423.0
2024;01;492;Kfz > 3,5t hzG;5141.0
2024;01;492;Kfz <= 3,5t hzG;53282.0
2024;01;82;Kfz;73827.0
2024;01;82;Kfz > 3,5t hzG;5799.0
2024;01;82;Kfz <= 3,5t hzG;68028.0
2024;01;286;Kfz;82011.0
2024;01;286;Kfz > 3,5t hzG;6392.0
2024;01;286;Kfz <= 3,5t hzG;75619.0
2024;01;305;Kfz;74346.0
2024;01;305;Kfz > 3,5t hzG;5481.0
2024;01;305;Kfz <= 3,5t hzG;68865.0
2024;01;277;Kfz;62659.0
2024;01;277;Kfz > 3,5t hzG;5713.0
2024;01;277;Kfz <= 3,5t hzG;56946.0
2024;01;5022;Kfz;37195.0
2024;01;5022;Kfz > 3,5t hzG;5626.0
2024;01;5022;Kfz <= 3,5t hzG;31569.0
2024;01;190;Kfz;141095.0
2024;01;190;Kfz > 3,5t hzG;7151.0
2024;01;190;Kfz <= 3,5t hzG;133944.0
2024;01;242;Kfz;145731.0
2024;01;242;Kfz > 3,5t hzG;11381.0
2024;01;242;Kfz <= 3,5t hzG;134350.0
2024;01;273;Kfz;127206.0
2024;01;273;Kfz > 3,5t hzG;9572.0
2024;01;273;Kfz <= 3,5t hzG;117634.0
2024;01;318;Kfz;96833.0
2024;01;318;Kfz > 3,5t hzG;7942.0
2024;01;318;Kfz <= 3,5t hzG;88891.0
2024;01;394;Kfz;83982.0
2024;01;394;Kfz > 3,5t hzG;7080.0
2024;01;394;Kfz <= 3,5t hzG;76902.0
2024;01;543;Kfz;72332.0
2024;01;543;Kfz > 3,5t hzG;6855.0
2024;01;543;Kfz <= 3,5t hzG;65477.0
2024;01;103;Kfz > 3,5t hzG;7718.0
2024;01;505;Kfz;65229.0
2024;01;505;Kfz > 3,5t hzG;6530.0
2024;01;505;Kfz <= 3,5t hzG;58699.0
2024;01;517;Kfz;58783.0
2024;01;517;Kfz > 3,5t hzG;6032.0
2024;01;517;Kfz <= 3,5t hzG;52751.0
2024;01;11;Kfz;32918.0
2024;01;11;Kfz > 3,5t hzG;4666.0
2024;01;11;Kfz <= 3,5t hzG;28252.0
2024;01;615;Kfz;29566.0
2024;01;615;Kfz > 3,5t hzG;4431.0
2024;01;615;Kfz <= 3,5t hzG;25135.0
2024;01;633;Kfz;25578.0
2024;01;633;Kfz > 3,5t hzG;4228.0
2024;01;633;Kfz <= 3,5t hzG;21350.0
2024;01;244;Kfz;23137.0
2024;01;244;Kfz > 3,5t hzG;4231.0
2024;01;244;Kfz <= 3,5t hzG;18906.0
2024;01;348;Kfz;27428.0
2024;01;348;Kfz > 3,5t hzG;4625.0
2024;01;348;Kfz <= 3,5t hzG;22803.0
2024;01;354;Kfz;27733.0
2024;01;354;Kfz > 3,5t hzG;4668.0
2024;01;354;Kfz <= 3,5t hzG;23065.0
2024;01;361;Kfz;32155.0
2024;01;361;Kfz > 3,5t hzG;5048.0
2024;01;361;Kfz <= 3,5t hzG;27107.0
2024;01;828;Kfz;34534.0
2024;01;828;Kfz > 3,5t hzG;5254.0
2024;01;828;Kfz <= 3,5t hzG;29280.0
2024;01;373;Kfz;43263.0
2024;01;373;Kfz > 3,5t hzG;5888.0
2024;01;373;Kfz <= 3,5t hzG;37375.0
2024;01;858;Kfz;52919.0
2024;01;858;Kfz > 3,5t hzG;6487.0
2024;01;858;Kfz <= 3,5t hzG;46432.0
2024;01;480;Kfz;65005.0
2024;01;480;Kfz > 3,5t hzG;6640.0
2024;01;480;Kfz <= 3,5t hzG;58365.0
2024;01;877;Kfz;60450.0
2024;01;877;Kfz > 3,5t hzG;6232.0
2024;01;877;Kfz <= 3,5t hzG;54218.0
2024;01;886;Kfz;48885.0
2024;01;886;Kfz > 3,5t hzG;4542.0
2024;01;886;Kfz <= 3,5t hzG;44343.0
2024;01;387;Kfz;39420.0
2024;01;387;Kfz > 3,5t hzG;4166.0
2024;01;387;Kfz <= 3,5t hzG;35254.0
2024;01;395;Kfz;15709.0
2024;01;395;Kfz > 3,5t hzG;3026.0
2024;01;395;Kfz <= 3,5t hzG;12683.0
2024;01;530;Kfz;15468.0
2024;01;530;Kfz > 3,5t hzG;3105.0
2024;01;530;Kfz <= 3,5t hzG;12363.0
2024;01;534;Kfz;17627.0
2024;01;534;Kfz > 3,5t hzG;3331.0
2024;01;534;Kfz <= 3,5t hzG;14296.0
2024;01;542;Kfz;20342.0
2024;01;542;Kfz > 3,5t hzG;3521.0
2024;01;542;Kfz <= 3,5t hzG;16821.0
2024;01;551;Kfz;21272.0
2024;01;551;Kfz > 3,5t hzG;3502.0
2024;01;551;Kfz <= 3,5t hzG;17770.0
2024;01;558;Kfz;19345.0
2024;01;558;Kfz > 3,5t hzG;3288.0
2024;01;558;Kfz <= 3,5t hzG;16057.0
2024;01;103;Kfz <= 3,5t hzG;33649.0
2024;01;563;Kfz;24695.0
2024;01;563;Kfz > 3,5t hzG;3434.0
2024;01;563;Kfz <= 3,5t hzG;21261.0
2024;01;212;Kfz;24801.0
2024;01;212;Kfz > 3,5t hzG;3747.0
2024;01;212;Kfz <= 3,5t hzG;21054.0
2024;01;569;Kfz;31987.0
2024;01;569;Kfz > 3,5t hzG;4046.0
2024;01;569;Kfz <= 3,5t hzG;27941.0
2024;01;576;Kfz;34687.0
2024;01;576;Kfz > 3,5t hzG;4073.0
2024;01;576;Kfz <= 3,5t hzG;30614.0
2024;01;585;Kfz;34564.0
2024;01;585;Kfz > 3,5t hzG;3982.0
2024;01;585;Kfz <= 3,5t hzG;30582.0
2024;01;54;Kfz;30169.0
2024;01;54;Kfz > 3,5t hzG;3949.0
2024;01;54;Kfz <= 3,5t hzG;26220.0
2024;01;591;Kfz;33465.0
2024;01;591;Kfz > 3,5t hzG;3955.0
2024;01;591;Kfz <= 3,5t hzG;29510.0
2024;01;60;Kfz;27833.0
2024;01;60;Kfz > 3,5t hzG;3735.0
2024;01;60;Kfz <= 3,5t hzG;24098.0
2024;01;581;Kfz > 3,5t hzG;4490.0
2024;01;588;Kfz;16442.0
2024;01;588;Kfz > 3,5t hzG;4040.0
2024;01;588;Kfz <= 3,5t hzG;12402.0
2024;01;595;Kfz;9393.0
2024;01;595;Kfz > 3,5t hzG;3815.0
2024;01;595;Kfz <= 3,5t hzG;5578.0
2024;01;714;Kfz > 3,5t hzG;3482.0
2024;01;524;Kfz;33062.0
2024;01;524;Kfz > 3,5t hzG;1301.0
2024;01;524;Kfz <= 3,5t hzG;31761.0
2024;01;55;Kfz;30524.0
2024;01;55;Kfz > 3,5t hzG;1287.0
2024;01;55;Kfz <= 3,5t hzG;29237.0
2024;01;526;Kfz;30939.0
2024;01;526;Kfz > 3,5t hzG;1293.0
2024;01;526;Kfz <= 3,5t hzG;29646.0
2024;01;86;Kfz;78861.0
2024;01;86;Kfz > 3,5t hzG;4472.0
2024;01;86;Kfz <= 3,5t hzG;74389.0
2024;01;47;Kfz;67256.0
2024;01;47;Kfz > 3,5t hzG;3897.0
2024;01;47;Kfz <= 3,5t hzG;63359.0
2024;01;136;Kfz;84557.0
2024;01;136;Kfz > 3,5t hzG;8339.0
2024;01;136;Kfz <= 3,5t hzG;76218.0
2024;01;980;Kfz;60663.0
2024;01;980;Kfz > 3,5t hzG;7714.0
2024;01;980;Kfz <= 3,5t hzG;52949.0
2024;01;17;Kfz;57988.0
2024;01;17;Kfz > 3,5t hzG;7578.0
2024;01;17;Kfz <= 3,5t hzG;50410.0
2024;01;23;Kfz > 3,5t hzG;7683.0
2024;01;29;Kfz;59075.0
2024;01;29;Kfz > 3,5t hzG;7779.0
2024;01;29;Kfz <= 3,5t hzG;51296.0
2024;01;61;Kfz;44005.0
2024;01;61;Kfz > 3,5t hzG;5321.0
2024;01;61;Kfz <= 3,5t hzG;38684.0
2024;01;67;Kfz;34284.0
2024;01;67;Kfz > 3,5t hzG;4865.0
2024;01;67;Kfz <= 3,5t hzG;29419.0
2024;01;479;Kfz;29455.0
2024;01;479;Kfz > 3,5t hzG;4638.0
2024;01;479;Kfz <= 3,5t hzG;24817.0
2024;01;75;Kfz;26321.0
2024;01;75;Kfz > 3,5t hzG;4624.0
2024;01;75;Kfz <= 3,5t hzG;21697.0
2024;01;35;Kfz;35490.324
2024;01;35;Kfz > 3,5t hzG;3914.0
2024;01;35;Kfz <= 3,5t hzG;31576.322
2024;01;390;Kfz;28483.773
2024;01;390;Kfz > 3,5t hzG;3618.0
2024;01;390;Kfz <= 3,5t hzG;24865.773
2024;01;437;Kfz;20284.0
2024;01;437;Kfz > 3,5t hzG;3359.0
2024;01;437;Kfz <= 3,5t hzG;16925.0
2024;01;443;Kfz;12155.0
2024;01;443;Kfz > 3,5t hzG;3122.0
2024;01;443;Kfz <= 3,5t hzG;9033.0
2024;01;4;Kfz;10180.0
2024;01;4;Kfz > 3,5t hzG;3118.0
2024;01;4;Kfz <= 3,5t hzG;7062.0
2024;01;756;Kfz;20265.0
2024;01;756;Kfz > 3,5t hzG;2775.0
2024;01;756;Kfz <= 3,5t hzG;17490.0
2024;01;762;Kfz;16963.0
2024;01;762;Kfz > 3,5t hzG;2538.0
2024;01;762;Kfz <= 3,5t hzG;14425.0
2024;01;649;Kfz;75747.0
2024;01;649;Kfz > 3,5t hzG;4538.0
2024;01;649;Kfz <= 3,5t hzG;71209.0
2024;01;282;Kfz;90102.0
2024;01;282;Kfz > 3,5t hzG;4405.0
2024;01;282;Kfz <= 3,5t hzG;85697.0
2024;01;300;Kfz;85568.0
2024;01;300;Kfz > 3,5t hzG;4441.0
2024;01;300;Kfz <= 3,5t hzG;81127.0
2024;01;334;Kfz;74214.0
2024;01;334;Kfz > 3,5t hzG;4478.0
2024;01;334;Kfz <= 3,5t hzG;69736.0
2024;01;657;Kfz;60765.0
2024;01;657;Kfz > 3,5t hzG;2817.0
2024;01;657;Kfz <= 3,5t hzG;57948.0
2024;01;675;Kfz > 3,5t hzG;2355.0
2024;01;153;Kfz;36411.0
2024;01;153;Kfz > 3,5t hzG;2238.0
2024;01;153;Kfz <= 3,5t hzG;34173.0
2024;01;606;Kfz;21091.0
2024;01;606;Kfz > 3,5t hzG;3690.0
2024;01;606;Kfz <= 3,5t hzG;17401.0
2024;01;491;Kfz;35563.0
2024;01;491;Kfz > 3,5t hzG;4964.0
2024;01;491;Kfz <= 3,5t hzG;30599.0
2024;01;162;Kfz;51561.0
2024;01;162;Kfz > 3,5t hzG;10375.0
2024;01;162;Kfz <= 3,5t hzG;41186.0
2024;01;169;Kfz;42005.0
2024;01;169;Kfz > 3,5t hzG;9770.0
2024;01;169;Kfz <= 3,5t hzG;32235.0
2024;01;611;Kfz;36713.0
2024;01;611;Kfz > 3,5t hzG;9760.0
2024;01;611;Kfz <= 3,5t hzG;26953.0
2024;01;174;Kfz;33899.0
2024;01;174;Kfz > 3,5t hzG;9624.0
2024;01;174;Kfz <= 3,5t hzG;24275.0
2024;01;213;Kfz > 3,5t hzG;3987.0
2024;01;180;Kfz;35313.0
2024;01;180;Kfz > 3,5t hzG;9746.0
2024;01;180;Kfz <= 3,5t hzG;25567.0
2024;01;186;Kfz;26804.0
2024;01;186;Kfz > 3,5t hzG;8802.0
2024;01;186;Kfz <= 3,5t hzG;18002.0
2024;01;194;Kfz;24941.0
2024;01;194;Kfz > 3,5t hzG;8847.0
2024;01;194;Kfz <= 3,5t hzG;16094.0
2024;01;201;Kfz;27780.0
2024;01;201;Kfz > 3,5t hzG;4222.0
2024;01;201;Kfz <= 3,5t hzG;23558.0
2024;01;207;Kfz;24309.0
2024;01;207;Kfz > 3,5t hzG;4069.0
2024;01;207;Kfz <= 3,5t hzG;20240.0
2024;01;213;Kfz;22875.0
2024;01;213;Kfz <= 3,5t hzG;18888.0
2024;01;217;Kfz;19333.0
2024;01;217;Kfz > 3,5t hzG;3881.0
2024;01;217;Kfz <= 3,5t hzG;15452.0
2024;01;223;Kfz;18771.0
2024;01;223;Kfz > 3,5t hzG;3960.0
2024;01;223;Kfz <= 3,5t hzG;14811.0
2024;01;6097;Kfz;16888.0
2024;01;6097;Kfz > 3,5t hzG;3965.0
2024;01;6097;Kfz <= 3,5t hzG;12923.0
2024;01;402;Kfz;28453.0
2024;01;402;Kfz > 3,5t hzG;4366.0
2024;01;402;Kfz <= 3,5t hzG;24087.0
2024;01;408;Kfz > 3,5t hzG;4259.0
2024;01;414;Kfz;22802.0
2024;01;414;Kfz > 3,5t hzG;4312.0
2024;01;414;Kfz <= 3,5t hzG;18490.0
2024;01;420;Kfz;23341.0
2024;01;420;Kfz > 3,5t hzG;4309.0
2024;01;420;Kfz <= 3,5t hzG;19032.0
2024;01;426;Kfz;23961.0
2024;01;426;Kfz > 3,5t hzG;4352.0
2024;01;426;Kfz <= 3,5t hzG;19609.0
2024;01;432;Kfz;27627.0
2024;01;432;Kfz > 3,5t hzG;4568.0
2024;01;432;Kfz <= 3,5t hzG;23059.0
2024;01;6086;Kfz;25393.0
2024;01;6086;Kfz > 3,5t hzG;3771.0
2024;01;6086;Kfz <= 3,5t hzG;21622.0
2024;01;438;Kfz;24168.0
